t,rx,ry,r_yaw_deg,gx,gy,g_yaw_deg,x_err,y_err,xy_err,yaw_err_deg,path_err,linear_vel,angular_vel
5.824181368000154,2.1513426120717005,-0.07771183168405696,-1.4516170524947731,5.6,0.0,-89.95437383553924,3.448657387928299,0.07771183168405696,3.4495328536044023,-88.50275678304448,0.00771185552591494,0.6681578947287503,-0.04653846151684675
5.963081418000456,2.226614019098596,-0.07548317026379561,-0.9325060410583522,5.6,0.0,-89.95437383553924,3.3733859809014035,0.07548317026379561,3.374230384122459,-89.0218677944809,0.005483194105653594,0.6860526315702954,-0.04499999998920755
6.11080735600035,2.297904009877464,-0.07543705217876594,-0.866635119196236,5.6,0.0,-89.95437383553924,3.3020959901225355,0.07543705217876594,3.3029575650959777,-89.08773871634301,0.005437076020623918,0.7007894736773647,-0.025769230768264047
6.265148466000483,2.3664477419092247,-0.07654097629917916,-0.9768193105640333,5.6,0.0,-89.95437383553924,3.233552258090775,0.07654097629917916,3.2344580267576175,-88.97755452497522,0.0065410001410371454,0.6930263157838807,-0.019230769230382725
6.415524161000121,2.4324896716628173,-0.0777293826604988,-1.087003501933415,5.6,0.0,-89.95437383553924,3.1675103283371824,0.0777293826604988,3.1684639081188077,-88.86737033360583,0.007729406502356775,0.673026315785886,-0.019230769230293907
6.562329898999906,2.480285242162453,-0.0699267887017175,-0.5187814695307071,5.6,0.0,-89.95437383553924,3.1197147578375466,0.0699267887017175,3.120498345785095,-89.43559236600855,7.318745642452551e-05,0.6205263157909995,-0.01923076923048158
6.710238900000604,2.5376141119265707,-0.06811006916986072,-0.459364104958734,5.6,0.0,-89.95437383553924,3.062385888073429,0.06811006916986072,3.0631432073923035,-89.4950097305805,0.0018899069882813008,0.5899999999947994,-0.019230769230639478
6.856603224000082,2.6028483060825804,-0.06869673074414737,-0.5695482963296982,5.6,0.0,-89.95437383553924,2.997151693917419,0.06869673074414737,2.99793887815729,-89.38482553920956,0.0013032454139946525,0.6259210526197625,-0.0192307692307283
7.002824435000093,2.666949895400152,-0.06938267415748842,-0.6224367081992479,5.6,0.0,-89.95437383553924,2.9330501045998476,0.06938267415748842,2.9338706296574193,-89.33193712734,0.0006173020006536023,0.6467105263081331,-0.014230769231726758
7.150499249000404,2.716633037159187,-0.06708613200479109,-0.09646458627295039,5.6,0.0,-89.95437383553924,2.8833669628408125,0.06708613200479109,2.8841472901898086,-89.8579092492663,0.002913844153350928,0.6460526315752956,-0.0038461538459926086
7.2989416519999395,2.7721112354813284,-0.066366013338862,-0.07735943098859224,5.6,0.0,-89.95437383553924,2.827888764518671,0.066366013338862,2.82866740926137,-89.87701440455066,0.0036339628192800233,0.6223684210491909,-0.008846153844584597
7.452490520000083,2.833111115448375,-0.0664861878066876,-0.12143310754341134,5.6,0.0,-89.95437383553924,2.7668888845516246,0.0664861878066876,2.767687574966582,-89.83294072799585,0.003513788351454425,0.6018421052564435,-0.013461538461667779
7.603469533000407,2.8991372829457145,-0.06662612437394465,-0.12143310754307242,5.6,0.0,-89.95437383553924,2.700862717054285,0.06662612437394465,2.701684374019835,-89.83294072799617,0.003373851784197371,0.6351315789384027,-0.0038461538466737144
7.750633646000551,2.9596634627964455,-0.06675440420841738,-0.12143310754131949,5.6,0.0,-89.95437383553924,2.640336537203554,0.06675440420841738,2.6411802627184073,-89.83294072799794,0.003245571949724635,0.6327631578905458,1.8255154332618467e-13
7.900995375000548,3.026402388617373,-0.0680241464920481,-0.03619767558521664,5.6,0.0,-89.95437383553924,2.5735976113826267,0.0680241464920481,2.574496445874481,-89.91817615995403,0.0019758296660939145,0.5986842105228684,7.450645424695986e-13
8.051482266000221,3.0894939742957197,-0.06832611995565965,-0.014888817594494591,5.6,0.0,-89.95437383553924,2.51050602570428,0.06832611995565965,2.5114356379898917,-89.93948501794476,0.0016738562024823656,0.6021052631491306,8.881599545324115e-13
8.197337494999829,3.1559413404726304,-0.06834338689478325,-0.01488881759370323,5.6,0.0,-89.95437383553924,2.4440586595273692,0.06834338689478325,2.445014018312159,-89.93948501794554,0.0016565892633587653,0.6382894736752663,3.6512155182011496e-13
8.349113503999888,3.216467654218467,-0.0683591151957662,-0.014888817591950545,5.6,0.0,-89.95437383553924,2.3835323457815325,0.0683591151957662,2.3845124055070803,-89.9394850179473,0.001640860962375812,0.6348684210490095,2.2202613975731395e-13
8.49884705300019,3.27617815628922,-0.06831683293386936,0.0952953737752818,5.6,0.0,-89.95437383553924,2.3238218437107796,0.06831683293386936,2.3248258323946507,-90.04966920931453,0.001683143224272654,0.6011842105215913,0.00961538461518138
8.647704264999902,3.330999801521338,-0.07305289750398772,0.07583716566501186,5.6,0.0,-89.95437383553924,2.2690001984786616,0.07305289750398772,2.270175902111978,-90.03021100120426,0.0030529213458456994,0.6232894736740002,0.019230769230555386
